,module,gene,num positive,num negative,avg positive,avg negative
0,1,AAAS,4,0,0.32796662642872443,0.0
1,1,NDC1,4,0,0.40210553190518683,0.0
2,1,NUP188,4,0,0.23287075890990405,0.0
3,1,NUP35,4,0,0.31778384730694587,0.0
4,1,NUP37,4,0,0.2624560831931561,0.0
5,2,COMMD2,10,0,0.4152577313621876,0.0
6,2,COMMD3,10,0,0.5224944759382836,0.0
7,2,COMMD7,10,0,0.37083239577209814,0.0
8,2,COMMD8,10,0,0.3987994332357449,0.0
9,2,LZIC,10,0,0.1851173783077314,0.0
10,2,RAB21,10,0,0.405835651495934,0.0
11,2,VPS26C,10,0,0.2975152052878782,0.0
12,2,VPS35L,10,0,0.36713023637319503,0.0
13,2,WASHC3,10,0,0.4137560097303125,0.0
14,2,WASHC4,10,0,0.4582152571616098,0.0
15,2,WASHC5,10,0,0.4672879638721386,0.0
16,3,AAGAB,4,0,0.3605767274318345,0.0
17,3,AP2M1,4,0,0.5686852194971064,0.0
18,3,AP2S1,4,0,0.5752206894056662,0.0
19,3,FCHO2,4,0,0.3890519782899783,0.0
20,3,TFRC,4,0,0.4993428333286759,0.0
21,4,AARD,3,0,0.2030351091610976,0.0
22,4,C8orf76,3,0,0.2364209918229584,0.0
23,4,NOV,3,0,0.2042972233959364,0.0
24,4,ZHX2,3,0,0.17983418237401572,0.0
25,5,AARS2,10,0,0.6281076376803636,0.0
26,5,EARS2,10,0,0.6891614763718545,0.0
27,5,GATB,10,0,0.5875272194583783,0.0
28,5,HARS2,10,0,0.5993310728466149,0.0
29,5,KIAA0391,10,0,0.6564568116045462,0.0
30,5,LARS2,10,0,0.6887901527274782,0.0
31,5,MARS2,10,0,0.6698954994302031,0.0
32,5,POLG,10,0,0.5910907647318566,0.0
33,5,QRSL1,10,0,0.6326109705972115,0.0
34,5,TFB2M,10,0,0.552484766665226,0.0
35,5,TWNK,10,0,0.6222422837727826,0.0
36,6,ABCB5,3,0,0.23252559809443862,0.0
37,6,AGR3,3,0,0.26854325856245065,0.0
38,6,GHRHR,3,0,0.21858714393181863,0.0
39,6,NME8,3,0,0.16364370212943066,0.0
40,7,ABCC11,3,0,0.18770557363970153,0.0
41,7,ABCC12,3,0,0.18130496364353768,0.0
42,7,CES1,3,0,0.10028702686537365,0.0
43,7,IRX6,3,0,0.16148930995192418,0.0
44,8,ABCC6,4,0,0.2512996362385875,0.0
45,8,NOMO2,4,0,0.20072812403102638,0.0
46,8,NPIPA5,4,0,0.19430364278199375,0.0
47,8,PKD1,4,0,0.24786862826482817,0.0
48,8,SCNN1B,4,0,0.14411077831878794,0.0
49,9,ABCF1,3,0,0.22486303244025585,0.0
50,9,MRPS18B,3,0,0.12306324949787895,0.0
51,9,PPP1R10,3,0,0.20936907417850073,0.0
52,9,TUBB4B,3,0,0.2068936861784568,0.0
53,10,ABHD12,3,0,0.14050605903350713,0.0
54,10,APMAP,3,0,0.21066618408685167,0.0
55,10,CST9,3,0,0.20293484115431917,0.0
56,10,ZNF337,3,0,0.19747389271107682,0.0
57,11,ABI1,7,0,0.3314646703867625,0.0
58,11,ACTR2,7,0,0.4487301341839783,0.0
59,11,ACTR3,7,0,0.4762101297078267,0.0
60,11,ARPC2,7,0,0.44822022129155764,0.0
61,11,ARPC3,7,0,0.49652780074761427,0.0
62,11,ARPC4,7,0,0.5437890080253421,0.0
63,11,BRK1,7,0,0.4292820220372426,0.0
64,11,NCKAP1,7,0,0.4493242215360442,0.0
65,12,ACAD9,40,0,0.5175761232720697,0.0
66,12,COQ7,40,0,0.4601108485617854,0.0
67,12,CYC1,40,0,0.5636734218720686,0.0
68,12,DMAC1,40,0,0.5026448043283726,0.0
69,12,ECSIT,40,0,0.5393786611861786,0.0
70,12,FASTKD5,40,0,0.5378131395959805,0.0
71,12,FOXRED1,40,0,0.5821745106939142,0.0
72,12,NDUFA10,40,0,0.6441992314522629,0.0
73,12,NDUFA11,40,0,0.6194648687949804,0.0
74,12,NDUFA2,40,0,0.5947013075993772,0.0
75,12,NDUFA3,40,0,0.44350170683875634,0.0
76,12,NDUFA5,40,0,0.4068847846759052,0.0
77,12,NDUFA6,40,0,0.6236781868493835,0.0
78,12,NDUFA8,40,0,0.6591935562502286,0.0
79,12,NDUFA9,40,0,0.4570747878127158,0.0
80,12,NDUFAF1,40,0,0.5936206125674135,0.0
81,12,NDUFAF3,40,0,0.6101772794681396,0.0
82,12,NDUFAF4,40,0,0.5952274387947121,0.0
83,12,NDUFAF7,40,0,0.5830908237475706,0.0
84,12,NDUFAF8,40,0,0.4384588079642409,0.0
85,12,NDUFB10,40,0,0.6695616144581169,0.0
86,12,NDUFB2,40,0,0.6072038851392336,0.0
87,12,NDUFB3,40,0,0.6461100125982373,0.0
88,12,NDUFB4,40,0,0.5951568346564725,0.0
89,12,NDUFB5,40,0,0.5685926190538817,0.0
90,12,NDUFB6,40,0,0.6338826232749402,0.0
91,12,NDUFB7,40,0,0.5560824502980465,0.0
92,12,NDUFB8,40,0,0.6553891367449871,0.0
93,12,NDUFB9,40,0,0.62865348490741,0.0
94,12,NDUFC1,40,0,0.6412434540269673,0.0
95,12,NDUFC2,40,0,0.6678300152981618,0.0
96,12,NDUFS1,40,0,0.6603747666729693,0.0
97,12,NDUFS2,40,0,0.6543624525928073,0.0
98,12,NDUFS3,40,0,0.3999792541807654,0.0
99,12,NDUFS5,40,0,0.6514251681506184,0.0
100,12,NDUFS7,40,0,0.577964832210022,0.0
101,12,NDUFS8,40,0,0.6632891830811337,0.0
102,12,NDUFV1,40,0,0.520616165993608,0.0
103,12,NDUFV2,40,0,0.6417665676006346,0.0
104,12,NUBPL,40,0,0.4447572486011181,0.0
105,12,TIMMDC1,40,0,0.6071554165063615,0.0
106,13,AGR3,3,0,0.2574360596928067,0.0
107,13,GHRHR,3,0,0.22742905941886363,0.0
108,13,RBAK,3,0,0.18359667292400206,0.0
109,13,RSPH10B2,3,0,0.22267733474130944,0.0
110,14,ACAT2,5,0,0.19327100871009656,0.0
111,14,FDFT1,5,0,0.3588494842800948,0.0
112,14,FDPS,5,0,0.28187943508730573,0.0
113,14,LSS,5,0,0.2127489811730717,0.0
114,14,MSMO1,5,0,0.2302688770223341,0.0
