,module,gene,num positive,num negative,avg positive,avg negative
0,1,A1BG,4,0,0.17003402164216874,0.0
1,1,SLC27A5,4,0,0.1873862656085003,0.0
2,1,ZBTB45,4,0,0.20965979405806592,0.0
3,1,ZNF132,4,0,0.2064467340274158,0.0
4,1,ZNF324,4,0,0.23168788069966934,0.0
5,2,A4GALT,3,0,0.14233076392470279,0.0
6,2,ARHGAP8,3,0,0.1443676777394911,0.0
7,2,FOXRED2,3,0,0.16753740065320635,0.0
8,2,RFPL3,3,0,0.18820686702946113,0.0
9,3,AAAS,6,0,0.2739916337197174,0.0
10,3,CDCA3,6,0,0.23116573748952604,0.0
11,3,NDC1,6,0,0.3529806823755001,0.0
12,3,NUP188,6,0,0.21505926420308966,0.0
13,3,NUP35,6,0,0.25382066281114063,0.0
14,3,NUP37,6,0,0.2651489075146147,0.0
15,3,POM121C,6,0,0.18065165553873466,0.0
16,4,ARPC4,21,0,0.2182271371854735,0.0
17,4,CCDC93,21,0,0.1928933153759489,0.0
18,4,COMMD10,21,0,0.23790382488211173,0.0
19,4,COMMD2,21,0,0.3448421176044208,0.0
20,4,COMMD3,21,0,0.4318784596009192,0.0
21,4,COMMD4,21,0,0.2743804503745101,0.0
22,4,COMMD5,20,1,0.1681569052129186,-0.0004760746287077127
23,4,COMMD6,21,0,0.18419565592045586,0.0
24,4,COMMD7,21,0,0.30490428200343783,0.0
25,4,COMMD8,21,0,0.32979616896204816,0.0
26,4,COMMD9,21,0,0.1924545587063669,0.0
27,4,LZIC,20,1,0.14784421172769302,-0.0004760746287077127
28,4,RAB21,21,0,0.3192307165941366,0.0
29,4,RAB7A,21,0,0.3016479979582489,0.0
30,4,SNX17,21,0,0.11801054286323044,0.0
31,4,VPS26C,21,0,0.24482519704279132,0.0
32,4,VPS29,21,0,0.2360408664276752,0.0
33,4,VPS35,21,0,0.21263647750649187,0.0
34,4,VPS35L,21,0,0.30295866036369784,0.0
35,4,WASHC3,21,0,0.3163967146153056,0.0
36,4,WASHC4,21,0,0.3704081583125128,0.0
37,4,WASHC5,21,0,0.3601560051475878,0.0
38,5,AAGAB,8,0,0.33057885100201145,0.0
39,5,AP2A1,8,0,0.28747285218205115,0.0
40,5,AP2B1,8,0,0.296711560561074,0.0
41,5,AP2M1,8,0,0.45260075374327396,0.0
42,5,AP2S1,8,0,0.46889638548003854,0.0
43,5,CCDC32,8,0,0.3367805153619844,0.0
44,5,FCHO2,8,0,0.3513122526665217,0.0
45,5,PICALM,8,0,0.29035373527686503,0.0
46,5,TFRC,8,0,0.37839040673094904,0.0
47,6,AARD,5,0,0.18877642536788947,0.0
48,6,C8orf76,5,0,0.23320184087893012,0.0
49,6,MTSS1,5,0,0.16772113740147132,0.0
50,6,NOV,5,0,0.21660760947251406,0.0
51,6,SLC30A8,5,0,0.16157455649526367,0.0
52,6,ZHX2,5,0,0.12282875837736085,0.0
53,7,AARS2,30,0,0.6008489983183466,0.0
54,7,DAP3,30,0,0.5242548379675961,0.0
55,7,EARS2,30,0,0.6714468029017806,0.0
56,7,FARS2,30,0,0.6176220097227757,0.0
57,7,GATB,30,0,0.5706225477887882,0.0
58,7,GFM1,30,0,0.5758813679653321,0.0
59,7,HARS2,30,0,0.5906672933461802,0.0
60,7,KIAA0391,30,0,0.6410347811764745,0.0
61,7,LARS2,30,0,0.6735801531022301,0.0
62,7,MARS2,30,0,0.6539101032140905,0.0
63,7,MRPL14,30,0,0.5611306136837488,0.0
64,7,MRPL15,30,0,0.6244064876169436,0.0
65,7,MRPL20,30,0,0.6037486161877865,0.0
66,7,MRPL21,30,0,0.6562287384881136,0.0
67,7,MRPL23,30,0,0.6424156472109355,0.0
68,7,MRPL39,30,0,0.6167945308122884,0.0
69,7,MRPL43,30,0,0.6298781923059085,0.0
70,7,MRPL47,30,0,0.5532654244275128,0.0
71,7,MRPS14,30,0,0.6231793093371987,0.0
72,7,MRPS24,30,0,0.6254634747229942,0.0
73,7,MRPS25,30,0,0.5666094586507823,0.0
74,7,MRPS6,30,0,0.6620646248199763,0.0
75,7,MTG2,30,0,0.627580149802878,0.0
76,7,MTPAP,30,0,0.5582825768149575,0.0
77,7,POLG,30,0,0.5507214904487654,0.0
78,7,QRSL1,30,0,0.6176917300441013,0.0
79,7,SARS2,30,0,0.5469779295646889,0.0
80,7,TARS2,30,0,0.5884800520923531,0.0
81,7,TFB2M,30,0,0.543623191581608,0.0
82,7,TWNK,30,0,0.6004028889737572,0.0
83,7,VARS2,30,0,0.5683399012195608,0.0
84,8,AATF,5,0,0.17241137510496912,0.0
85,8,CDC6,5,0,0.2962838271390723,0.0
86,8,DHX8,5,0,0.2959563706982111,0.0
87,8,PSMD11,5,0,0.2988276212859981,0.0
88,8,PSMD3,5,0,0.3105528082392757,0.0
89,8,ZNF830,5,0,0.348670175702137,0.0
90,9,ABCA2,3,0,0.17411402302496018,0.0
91,9,ENTPD2,3,0,0.14923907073966983,0.0
92,9,FAM69B,3,0,0.1681807498868221,0.0
93,9,LCN6,3,0,0.19531864179943684,0.0
94,10,ABCB5,6,0,0.18030305326770102,0.0
95,10,ADCYAP1R1,6,0,0.19994392106417083,0.0
96,10,AGR2,6,0,0.2050041348859294,0.0
97,10,AGR3,6,0,0.26096223775364347,0.0
98,10,GHRHR,6,0,0.24324957921782353,0.0
99,10,HOXA9,6,0,0.16511882772999834,0.0
100,10,NME8,6,0,0.1176611676061985,0.0
101,11,ABCC11,7,0,0.15270686478480927,0.0
102,11,ABCC12,7,0,0.17413364185770805,0.0
103,11,CES1,7,0,0.11284774857251441,0.0
104,11,CES3,7,0,0.17280870629223993,0.0
105,11,CES5A,7,0,0.16249474846576187,0.0
106,11,IRX6,7,0,0.1684035511374586,0.0
107,11,MT1F,7,0,0.13836024630576396,0.0
108,11,MT4,7,0,0.16025092996172757,0.0
109,12,ABCC6,7,0,0.23225798739601247,0.0
110,12,ACSM3,7,0,0.16398925419319377,0.0
111,12,C16orf45,7,0,0.1774124240584761,0.0
112,12,NOMO2,7,0,0.1859469456865022,0.0
113,12,NPIPA5,7,0,0.2007849596697524,0.0
114,12,NPIPB6,7,0,0.19962936968666117,0.0
115,12,PKD1,7,0,0.22946272723648645,0.0
116,12,SCNN1B,7,0,0.15933614856410536,0.0
117,13,ABCD4,3,0,0.1683454101272979,0.0
118,13,ATIC,3,0,0.2496818799664179,0.0
119,13,MMACHC,3,0,0.28428504270313365,0.0
120,13,MTR,3,0,0.3542648141738866,0.0
121,14,ABCE1,4,0,0.3445839605129826,0.0
122,14,PSMA1,4,0,0.49968259698067496,0.0
123,14,PSMA2,4,0,0.4738690177279049,0.0
124,14,PSMA6,4,0,0.47837140617009477,0.0
125,14,SMU1,4,0,0.5187571396483786,0.0
126,15,ABCF1,4,0,0.22200327694156624,0.0
127,15,DHX16,4,0,0.18823553295531592,0.0
128,15,MRPS18B,4,0,0.1250322605012889,0.0
129,15,PPP1R10,4,0,0.215034387875642,0.0
130,15,TUBB4B,4,0,0.199307389358138,0.0
131,16,ABCF3,3,0,0.13301094474525246,0.0
132,16,NFIA,3,0,0.11900043094548533,0.0
133,16,NFIB,3,0,0.1383005147468586,0.0
134,16,NFIC,3,0,0.16718873078571714,0.0
135,17,ABCG1,3,0,0.46864869530822534,0.0
136,17,OR2A25,3,0,0.4011177274139639,0.0
137,17,RPL37,3,0,0.5208929445532882,0.0
138,17,RPS13,3,0,0.5263816056933077,0.0
139,18,ABHD11,3,0,0.1548916136908272,0.0
140,18,ASL,3,0,0.14153285964187046,0.0
141,18,CASTOR3,3,0,0.1652270248538313,0.0
142,18,CLDN3,3,0,0.17756244459853598,0.0
143,19,ABHD12,11,0,0.10545468545435623,0.0
