,module,gene,num positive,num negative,avg positive,avg negative
0,1,A1BG,7,0,0.1677208321457592,0.0
1,1,SLC27A5,7,0,0.17950077642791937,0.0
2,1,ZBTB45,7,0,0.1939742095874045,0.0
3,1,ZNF132,7,0,0.21565875777882287,0.0
4,1,ZNF324,7,0,0.2419060493872224,0.0
5,1,ZNF324B,7,0,0.2441199018745961,0.0
6,1,ZNF497,7,0,0.21337357569196538,0.0
7,1,ZSCAN22,7,0,0.16360359179195122,0.0
8,2,A1CF,9,0,0.15495377197745783,0.0
9,2,DUPD1,9,0,0.16352739760385956,0.0
10,2,DUSP13,9,0,0.1600462367808201,0.0
11,2,GPRIN2,9,0,0.16426388181100737,0.0
12,2,NUTM2A,9,0,0.19730785926868172,0.0
13,2,NUTM2B,9,0,0.19447331784778546,0.0
14,2,PTPN20,9,0,0.1993679517762025,0.0
15,2,SFTPA1,9,0,0.2126043143165128,0.0
16,2,SFTPA2,9,0,0.23806345086639139,0.0
17,2,ZNF239,9,0,0.1856113186266953,0.0
18,3,A2M,4,0,0.1171817884444031,0.0
19,3,SLCO1B1,4,0,0.1488922779513146,0.0
20,3,SLCO1B3,4,0,0.1226165250381161,0.0
21,3,SLCO1B7,4,0,0.12310800764959476,0.0
22,3,SLCO1C1,4,0,0.12841855813555084,0.0
23,4,A2ML1,3,0,0.10543151666237484,0.0
24,4,DUS2,3,0,0.11510088809661519,0.0
25,4,PUS3,3,0,0.11002125335757233,0.0
26,4,TRMT1,3,0,0.13256357014835482,0.0
27,5,APOBEC3A,42,1,0.17086049868793873,-0.0033121986784618064
28,5,APOBEC3C,43,0,0.13049920795238074,0.0
29,5,APOBEC3D,43,0,0.1583084551015443,0.0
30,5,APOBEC3F,40,3,0.10063413678401634,-0.010397575598718041
31,5,APOBEC3G,42,1,0.1620609397298877,-0.013382940278464699
32,5,APOL1,43,0,0.18696849096971743,0.0
33,5,APOL2,42,1,0.13813616400409232,-0.017750872418833226
34,5,APOL5,41,2,0.13331737441398417,-0.010562058052493354
35,5,ARHGAP8,42,1,0.09855542452778858,-0.013574970823054356
36,5,BCL2L13,35,8,0.08684812724697093,-0.035163451855965186
37,5,C22orf23,41,2,0.11166134332235836,-0.014074401290638798
38,5,CACNA1I,43,0,0.10762911799452804,0.0
39,5,CRYBA4,43,0,0.1544466032791828,0.0
40,5,CRYBB1,42,1,0.13320038281201707,-0.018112430344607983
41,5,CRYBB3,43,0,0.14105578033659447,0.0
42,5,CYTH4,41,2,0.11202197785000946,-0.010205823876328263
43,5,DGCR6,43,0,0.1398468359207114,0.0
44,5,DGCR6L,41,2,0.1494144641130068,-0.018716781859792433
45,5,DRICH1,43,0,0.11808661927987496,0.0
46,5,EMID1,42,1,0.12029680780462346,-0.02988758577799927
