,module,gene,num positive,num negative,avg positive,avg negative
0,1,A1BG,6,0,0.1720997526955912,0.0
1,1,SLC27A5,6,0,0.1861703801499148,0.0
2,1,ZBTB45,6,0,0.20554708770757732,0.0
3,1,ZNF132,6,0,0.2312233927597764,0.0
4,1,ZNF324,6,0,0.2547021997137991,0.0
5,1,ZNF324B,6,0,0.24848599290133278,0.0
6,1,ZNF497,6,0,0.20986345702403675,0.0
7,2,A1CF,3,0,0.17053694733769797,0.0
8,2,DUSP13,3,0,0.16542419615904957,0.0
9,2,NUTM2A,3,0,0.16848157593559646,0.0
10,2,SFTPA2,3,0,0.17451817920730506,0.0
11,3,A2M,4,0,0.1171817884444031,0.0
12,3,SLCO1B1,4,0,0.1488922779513146,0.0
13,3,SLCO1B3,4,0,0.1226165250381161,0.0
14,3,SLCO1B7,4,0,0.12310800764959476,0.0
15,3,SLCO1C1,4,0,0.12841855813555084,0.0
16,4,APOBEC3A,20,1,0.18254659445955657,-0.0033121986784618064
17,4,APOBEC3D,21,0,0.17249999411925665,0.0
18,4,APOBEC3G,21,0,0.18427672975188628,0.0
19,4,APOL1,21,0,0.20228613401767281,0.0
20,4,APOL2,21,0,0.1499908278726555,0.0
21,4,APOL5,21,0,0.15952681615240302,0.0
22,4,ARHGAP8,20,1,0.11087808621461666,-0.01405288787005426
23,4,FOXRED2,21,0,0.1695327371358906,0.0
24,4,HMOX1,19,2,0.131615195320247,-0.011576756913344012
25,4,HORMAD2,18,3,0.11283574532913215,-0.01975054206118992
26,4,HPS1,21,0,0.1568475779403087,0.0
27,4,MIF,21,0,0.1617496498489087,0.0
28,4,RASD2,20,1,0.14671538550202293,-0.03513089919855179
29,4,RFPL2,20,1,0.15896007296985207,-0.02080852830655616
30,4,RFPL3,21,0,0.21050794787643443,0.0
31,4,SEC14L3,21,0,0.1633347119699032,0.0
32,4,SEC14L4,21,0,0.1471406403418636,0.0
33,4,SEC14L6,21,0,0.2075001728551824,0.0
34,4,SEPT5,20,1,0.15249976850860197,-0.009100625956633765
35,4,SLC5A1,21,0,0.2147840357764989,0.0
36,4,TRIOBP,21,0,0.09653085299525697,0.0
37,4,VPREB1,21,0,0.19385650357926346,0.0
38,5,AAAS,11,0,0.20653733342546496,0.0
39,5,CDCA3,11,0,0.22449981409630243,0.0
40,5,KPNA2,11,0,0.2330155635995922,0.0
41,5,NDC1,11,0,0.2877924783878542,0.0
42,5,NUP153,11,0,0.17823027764040922,0.0
43,5,NUP188,11,0,0.20253815431683897,0.0
44,5,NUP35,11,0,0.21056873553877742,0.0
45,5,NUP37,11,0,0.2615347501861167,0.0
46,5,NUP43,11,0,0.19136663096017592,0.0
47,5,NUP50,11,0,0.17976367035751692,0.0
48,5,POM121,11,0,0.17451332290930824,0.0
49,5,POM121C,11,0,0.1987419726729479,0.0
50,6,ACTR2,23,0,0.2318191277686012,0.0
51,6,ACTR3,23,0,0.22796422263422253,0.0
52,6,ARPC3,23,0,0.26530296758927085,0.0
53,6,ARPC4,23,0,0.2759212238823373,0.0
54,6,CCDC93,23,0,0.19033434253425777,0.0
55,6,COMMD10,23,0,0.2291560093185263,0.0
56,6,COMMD2,23,0,0.3391522449179252,0.0
57,6,COMMD3,23,0,0.42458199812056585,0.0
58,6,COMMD4,23,0,0.26963241510655606,0.0
59,6,COMMD5,23,0,0.16090137008937833,0.0
60,6,COMMD6,23,0,0.17626777819492737,0.0
61,6,COMMD7,23,0,0.28910850404030825,0.0
62,6,COMMD8,23,0,0.32495521702652036,0.0
63,6,COMMD9,23,0,0.1889980598812167,0.0
64,6,RAB21,23,0,0.30684507989479093,0.0
65,6,RAB7A,23,0,0.29986508286520197,0.0
66,6,SNX17,23,0,0.11780732054460978,0.0
67,6,VPS26C,23,0,0.2340608194355264,0.0
68,6,VPS29,23,0,0.23541714667389377,0.0
69,6,VPS35,23,0,0.21498578571054452,0.0
70,6,VPS35L,23,0,0.2933539535294703,0.0
71,6,WASHC3,23,0,0.3153519469475524,0.0
72,6,WASHC4,23,0,0.3685686827599519,0.0
73,6,WASHC5,23,0,0.3559927978031978,0.0
74,7,AAED1,3,0,0.12603610531794157,0.0
75,7,FBP2,3,0,0.16869225327772863,0.0
76,7,GNA14,3,0,0.18511808763608686,0.0
77,7,MUSK,3,0,0.12872175308675934,0.0
78,8,AAGAB,11,0,0.2963245211185947,0.0
79,8,AGFG1,11,0,0.3004314876257166,0.0
80,8,AP2A1,11,0,0.2754147971222687,0.0
81,8,AP2A2,11,0,0.19965960039698724,0.0
82,8,AP2B1,11,0,0.28216570587854756,0.0
83,8,AP2M1,11,0,0.38639818042363205,0.0
84,8,AP2S1,11,0,0.4050752511511238,0.0
85,8,C10orf88,11,0,0.191521529628258,0.0
86,8,CCDC32,11,0,0.31316248521157114,0.0
87,8,FCHO2,11,0,0.32510003859068004,0.0
88,8,PICALM,11,0,0.28276116418840563,0.0
89,8,TFRC,11,0,0.3195951088047995,0.0
90,9,AARD,8,0,0.16587553879323727,0.0
91,9,C8orf76,8,0,0.17829723384625476,0.0
92,9,COL14A1,8,0,0.09517616056935743,0.0
93,9,FBXO32,8,0,0.1252742835288369,0.0
94,9,KLHL38,8,0,0.1506136829867758,0.0
95,9,MTSS1,8,0,0.16252920126988868,0.0
96,9,NOV,8,0,0.2091761957749032,0.0
97,9,SLC30A8,8,0,0.14355262288530898,0.0
98,9,ZHX2,8,0,0.10299299239603217,0.0
99,10,AARS,4,0,0.19590075157077752,0.0
100,10,SF3B3,4,0,0.24498646284203052,0.0
101,10,SLC7A6OS,4,0,0.21561272263575382,0.0
102,10,TANGO6,4,0,0.18391124621304583,0.0
103,10,UTP4,4,0,0.09806437131493764,0.0
104,11,AARS2,78,0,0.5514923852485893,0.0
105,11,DAP3,78,0,0.4907833063478944,0.0
106,11,EARS2,78,0,0.6183667495911053,0.0
107,11,FARS2,78,0,0.5678700343700063,0.0
108,11,GADD45GIP1,78,0,0.44120319031537275,0.0
109,11,GATB,78,0,0.5244888935355235,0.0
110,11,GFM1,78,0,0.5346452871518788,0.0
111,11,HARS2,78,0,0.5624618374148793,0.0
112,11,KIAA0391,78,0,0.5939482689052152,0.0
113,11,LARS2,78,0,0.6149556880904868,0.0
114,11,LRPPRC,78,0,0.5779221437246871,0.0
115,11,MARS2,78,0,0.6162040448743046,0.0
116,11,MRPL10,78,0,0.5985596862018204,0.0
117,11,MRPL11,78,0,0.3967560955393909,0.0
118,11,MRPL12,78,0,0.5342245247685994,0.0
119,11,MRPL13,78,0,0.5594623631046345,0.0
120,11,MRPL14,78,0,0.5386142546722074,0.0
121,11,MRPL15,78,0,0.6072876243147187,0.0
122,11,MRPL16,78,0,0.5720867197676173,0.0
123,11,MRPL17,78,0,0.5872107162649892,0.0
124,11,MRPL18,78,0,0.571733665914183,0.0
125,11,MRPL2,78,0,0.5058188213782899,0.0
126,11,MRPL20,78,0,0.5711779433632731,0.0
127,11,MRPL21,78,0,0.6233053366858456,0.0
128,11,MRPL22,78,0,0.42457643584660854,0.0
129,11,MRPL23,78,0,0.6070236271453501,0.0
130,11,MRPL28,78,0,0.5078965984975172,0.0
131,11,MRPL30,78,0,0.5104927147273265,0.0
132,11,MRPL32,78,0,0.5325911835312274,0.0
133,11,MRPL33,78,0,0.5607159850847947,0.0
134,11,MRPL34,78,0,0.4809073829291866,0.0
135,11,MRPL39,78,0,0.5885601611329667,0.0
136,11,MRPL4,78,0,0.5234998110714264,0.0
137,11,MRPL40,78,0,0.5221352173540584,0.0
138,11,MRPL41,78,0,0.5798120135740427,0.0
139,11,MRPL43,78,0,0.5914666341604423,0.0
140,11,MRPL45,78,0,0.4305891662298231,0.0
141,11,MRPL46,78,0,0.5916190058733863,0.0
142,11,MRPL47,78,0,0.5206956383378172,0.0
143,11,MRPL48,78,0,0.5458909907069205,0.0
144,11,MRPL55,78,0,0.5281469602591533,0.0
145,11,MRPL57,78,0,0.5737647753784587,0.0
146,11,MRPS10,78,0,0.4932139020615942,0.0
147,11,MRPS11,78,0,0.5846767406750749,0.0
148,11,MRPS12,78,0,0.5582886022128374,0.0
149,11,MRPS14,78,0,0.5856709501651256,0.0
150,11,MRPS16,78,0,0.5429648825160773,0.0
151,11,MRPS18B,78,0,0.5329232419423146,0.0
152,11,MRPS18C,78,0,0.509615822695303,0.0
153,11,MRPS2,78,0,0.5198961037594015,0.0
154,11,MRPS21,78,0,0.44286201648437346,0.0
155,11,MRPS22,78,0,0.5173652119953706,0.0
156,11,MRPS23,78,0,0.6046876997807277,0.0
157,11,MRPS24,78,0,0.6054859090094008,0.0
158,11,MRPS25,78,0,0.5339806091294564,0.0
159,11,MRPS26,78,0,0.5048640532178055,0.0
160,11,MRPS35,78,0,0.5025732432485008,0.0
161,11,MRPS5,78,0,0.5424943399396586,0.0
162,11,MRPS6,78,0,0.6198403508153171,0.0
163,11,MTG2,78,0,0.5940435862420698,0.0
164,11,MTPAP,78,0,0.5247998468609153,0.0
165,11,NARS2,78,0,0.5168137849222565,0.0
166,11,NSUN4,78,0,0.45168034097076304,0.0
167,11,PNPT1,78,0,0.4647702002804439,0.0
168,11,POLG,78,0,0.497792647361979,0.0
169,11,POLRMT,78,0,0.4849826947470719,0.0
170,11,PTCD1,78,0,0.4705316721870237,0.0
171,11,PTCD3,78,0,0.5516351941253758,0.0
172,11,QRSL1,78,0,0.5631311286876869,0.0
173,11,RARS2,78,0,0.5153846967546463,0.0
174,11,SARS2,78,0,0.49822579432854724,0.0
175,11,SSBP1,78,0,0.46262430099471546,0.0
176,11,SUPV3L1,78,0,0.49108639505063795,0.0
177,11,TARS2,78,0,0.5508100171985232,0.0
178,11,TFB2M,78,0,0.49578305961719993,0.0
179,11,TRMT10C,78,0,0.4829966511218335,0.0
180,11,TRUB2,78,0,0.5043622252822186,0.0
181,11,TWNK,78,0,0.5521952253134159,0.0
182,11,VARS2,78,0,0.5184585103268752,0.0
183,12,AASDHPPT,3,0,0.22349672006532514,0.0
184,12,ACACA,3,0,0.3894086911407671,0.0
185,12,ACLY,3,0,0.234465766090187,0.0
186,12,FASN,3,0,0.4293041348489522,0.0
187,13,AATF,6,0,0.14695368467511516,0.0
188,13,CDC6,6,0,0.2862853094502155,0.0
189,13,DHX8,6,0,0.3010825602182586,0.0
190,13,PSMB3,6,0,0.28419928667236577,0.0
191,13,PSMD11,6,0,0.29972484270483707,0.0
192,13,PSMD3,6,0,0.32634628968434237,0.0
193,13,ZNF830,6,0,0.35939174841431654,0.0
194,14,ABCA2,5,0,0.15990777503903103,0.0
195,14,ENTPD2,5,0,0.16102329850663955,0.0
196,14,FAM69B,5,0,0.18183596300928548,0.0
197,14,LCN15,5,0,0.21582472750516474,0.0
198,14,LCN6,5,0,0.24181732426891847,0.0
199,14,LCN8,5,0,0.23817363442550335,0.0
200,15,ABCB11,4,0,0.11273059075884004,0.0
201,15,CRYGA,4,0,0.13209654609693208,0.0
202,15,CRYGB,4,0,0.175135713152373,0.0
203,15,CRYGC,4,0,0.15139011126750124,0.0
204,15,CRYGD,4,0,0.16489588373209843,0.0
205,16,ABCB5,10,0,0.16335985486964583,0.0
206,16,ADCYAP1R1,10,0,0.18615388349694934,0.0
207,16,AGR2,10,0,0.17886373426330973,0.0
208,16,AGR3,10,0,0.22689066450577097,0.0
209,16,GHRHR,10,0,0.21742356369154958,0.0
210,16,HOXA5,10,0,0.1638463707341242,0.0
211,16,HOXA6,10,0,0.10459487274572654,0.0
212,16,HOXA7,10,0,0.16340516296129418,0.0
213,16,HOXA9,10,0,0.16139834763925606,0.0
214,16,NME8,10,0,0.10369873755650097,0.0
215,16,NPY,10,0,0.13336517052258748,0.0
216,17,ABCC6,13,0,0.2088110369551225,0.0
217,17,ACSM3,13,0,0.17235144545703085,0.0
218,17,ACSM5,13,0,0.14605498867428773,0.0
219,17,C16orf45,13,0,0.19308183530402118,0.0
220,17,ITGAD,13,0,0.216867727451951,0.0
221,17,ITGAX,13,0,0.19305227801849026,0.0
222,17,MPV17L,12,1,0.16078244464799743,-0.020953510126323623
223,17,NOMO2,13,0,0.1731756910537448,0.0
224,17,NPIPA5,13,0,0.18484015739548382,0.0
225,17,NPIPB6,12,1,0.1801917515428859,-0.020953510126323623
226,17,PKD1,13,0,0.1750632300837838,0.0
227,17,SCNN1B,13,0,0.1468144075964433,0.0
228,17,SEPT1,13,0,0.18470400960016067,0.0
229,17,SULT1A2,13,0,0.18241889302295006,0.0
230,18,ABCC11,13,0,0.13546402676132877,0.0
231,18,ABCC12,13,0,0.1570881338707899,0.0
232,18,CES1,13,0,0.12232923114227506,0.0
233,18,CES3,13,0,0.17675983156010966,0.0
234,18,CES5A,13,0,0.1328030580201328,0.0
235,18,CLEC18A,13,0,0.13227305780422843,0.0
236,18,CMTM1,13,0,0.14667949721513163,0.0
237,18,CPNE2,13,0,0.1085830004678942,0.0
238,18,HSD11B2,13,0,0.13782162641374943,0.0
239,18,IRX6,13,0,0.1552464679669313,0.0
240,18,MT1A,13,0,0.12040875789662733,0.0
241,18,MT1F,13,0,0.13896207215790074,0.0
242,18,MT4,13,0,0.1417210404319455,0.0
243,18,TMED6,13,0,0.13098639857924915,0.0
244,19,ADSL,19,0,0.5806316240624709,0.0
245,19,ADSS,19,0,0.49404903647763954,0.0
246,19,ATIC,19,0,0.6095553546083317,0.0
247,19,DHFR,19,0,0.46928005741091544,0.0
248,19,DHODH,19,0,0.5336558669709048,0.0
249,19,FPGS,19,0,0.5221368250469306,0.0
250,19,GART,19,0,0.6008353377675792,0.0
251,19,GMPS,19,0,0.517882946501828,0.0
252,19,IMPDH2,19,0,0.4334965966957689,0.0
253,19,MTHFD1,19,0,0.5868048853028485,0.0
254,19,MTR,19,0,0.31262095533296413,0.0
255,19,NAMPT,19,0,0.4963118804666988,0.0
256,19,PAICS,19,0,0.6207925170749115,0.0
